PB_TCV_451045
11520
CV2 4.392793064975424 1.5097333512930866 4.375058298652431
CV1 4.501694848799391 1.6135004035859104 4.40160047048833
CDV1 4.525172507428809 1.5886716566710468 4.54376432830598
CDV2 4.615832379126235 1.4994126133351322 4.590105330293437
CT 4.461219435780722 1.724973588470891 4.367624246360997
CDT 4.550174137800414 1.7108162634415178 4.252095081689099
CDT 4.523688739388663 1.6955567442221193 4.125213005425671
CT 4.607769033163268 1.7118180685085802 4.000311017813424
CV2 4.759865265449529 1.6252848115252212 3.9975907123817533
CV1 4.8321966045703935 1.639858668713446 3.86764382488862
CDV1 4.756812911590581 1.627695297865744 3.7401233679784864
CDV2 4.801478814443593 1.620997419624205 3.6124095536007017
CT 4.913636448965494 1.5246326625845752 3.8561299961102433
CDT 5.034644800410692 1.5141663253805957 3.950813032318396
CDT 5.143221381292764 1.4428874552748523 3.9097310524476
CT 5.276985216126863 1.4299642295143924 3.9830178540242143
CV2 5.339662108253262 1.292431171548225 3.966336869774149
CV1 5.488478827904484 1.2703990596650616 3.9719712819436053
CDV1 5.559456530641339 1.3428530651448742 4.085571670112894
CDV2 5.683175492714665 1.392316501152374 4.102111810026453
CT 5.50281676027026 1.1321322117751496 3.958457537665925
CDT 5.6462207225247845 1.111981952637996 3.921880521550736
CDT 5.766363465516232 1.0576021988695519 3.936034285202584
CT 5.91249645623412 1.0385352392500298 3.9052681557088706
CT 6.001742129806455 1.081573190245369 3.893851436504625
CDT 6.127067258242543 1.0297320951554565 3.821703649887346
CDT 6.225160127166684 1.1089471001956253 3.7805349452584016
CT 6.351262738589223 1.0631558467480926 3.7124961091368425
CV2 6.404622677322179 1.1542014557941795 3.622873800824401
CV1 6.527287620659619 1.129594944797361 3.5415736837489575
CDV1 6.620349380727559 1.2413492579086662 3.5753626479012937
CDV2 6.753288495894223 1.2435629148109795 3.5512568308217496
CT 6.495145642455436 1.1359113986866103 3.404062269387886
CDT 6.427631371911384 1.2696035589353667 3.4171053153855055
CDT 6.368757830258228 1.3614070351497756 3.342780863998577
CT 6.326487557288028 1.5047914768831359 3.373683577535793
CT 6.351088433291404 1.6093590202252557 3.232362441093794
CDT 6.283192663218467 1.7114427181403329 3.3213239082406676
CDT 6.151816530849426 1.7286301048915078 3.3492328741859114
CT 6.105831726219146 1.8191484751622369 3.458042986066214
CT 6.085123112907984 1.9357872578729136 3.3641598438474256
CDT 6.143673172703363 2.0745703402389033 3.3522203033420164
CDT 6.099263212195017 2.1955617043603404 3.401289320513876
CT 6.135870194545366 2.3400184932578547 3.4008642499896604
CT 6.192535004409594 2.4191194800072555 3.2989229244418103
CDT 6.314788139256281 2.3424452049070243 3.26810128812265
CDT 6.396387449296755 2.3665744913154487 3.1676614937610585
CT 6.532798266800684 2.3135031936102752 3.163722625119205
CV2 6.611120274493746 2.3802167208996 3.0871206382646963
CV1 6.61040163619285 2.5315491141882123 3.11567615069298
CDV1 6.648577114770464 2.623537007173556 3.0023900280132696
CDV2 6.579151286015562 2.672254103621501 2.902608373238127
CV2 6.6244593160436995 2.60868598942678 3.238717292907155
CV1 6.5922047691629775 2.7468421799413445 3.282194097998059
CDV1 6.4509581225202925 2.7523852330915215 3.329914202454007
CDV2 6.350252588300551 2.8329655421249154 3.3060322753214004
CT 6.709337839759913 2.7953214697699034 3.380979062850926
CDT 6.692661637343493 2.9316758714775526 3.4402352141694763
CDT 6.674638772286501 2.9715139024118864 3.5679989474372604
CT 6.662318000473109 3.1113581560711348 3.613300056989644
CC 6.723954632525691 3.180529279444139 3.6693671237626924
CDC 6.754077225570926 3.271857796046655 3.784118269006337
CDC 6.7190791364958375 3.3836751410698103 3.853385556856717
CC 6.623703613524684 3.501358298394601 3.87114794961604
CV2 6.665795386092372 3.535418168554369 3.9748699609726033
CV1 6.601281017319866 3.6667918273306523 3.975673997828301
CDV1 6.544182896868892 3.6734380730486547 4.112105378934677
CDV2 6.420491799966999 3.6977275171375905 4.157549718448456
CT 6.664177704560883 3.769300360262894 3.891520879084495
CDT 6.777346167671807 3.804937589943909 3.9874489073103936
CDT 6.805598754394181 3.930955503166222 4.03103021424475
CT 6.9220181442381215 3.977295864403748 4.115962556416419
CV2 6.93575435259004 4.050787612091157 3.9678995661301975
CV1 6.92039882518907 4.198570280562493 3.946887379126108
CDV1 6.97779896237512 4.291758253465745 4.04726763589815
CDV2 6.91377981879373 4.355057000409219 4.145890509323634
CT 6.981657936548698 4.269140966996084 3.824331401942274
CDT 7.126069366311539 4.225319229825865 3.8191887131910534
CDT 7.221931203579414 4.315539517268072 3.795898853896162
CT 7.370198547219742 4.293486603363882 3.786730884669325
CT 7.457429889715993 4.226194872896272 3.89678972627099
CDT 7.538683522619092 4.34058570806225 3.9433262910979554
CDT 7.558328528083646 4.4007802749081435 4.060451757563905
CT 7.646552179135167 4.513895749489862 4.09827863837655
CT 7.61919299102474 4.655120666456661 4.118274412293309
CDT 7.520243938631303 4.672220762205562 4.227363146085614
CDT 7.395778450733907 4.718121434879741 4.211210153241033
CT 7.29486353284765 4.739705558252773 4.321127391595716
CV2 7.2531885376125285 4.624409482082909 4.373478619304376
CV1 7.148488471463294 4.570431433817928 4.280201865282732
CDV1 7.011009404614539 4.628479428789204 4.295032618489938
CDV2 6.900138924077124 4.618123330375736 4.2225564177305275
CC 7.136309235070457 4.432867254271794 4.303276534526488
CDC 7.259315713022461 4.37609403128891 4.238287437110087
CDC 7.325463308666458 4.262237894490052 4.262688729314944
CC 7.296956388924827 4.160466010823536 4.372014659791133
CT 7.320420524559693 4.021583440311731 4.364996447806606
CDT 7.20922990747519 3.9666712308009275 4.455327957515964
CDT 7.1189601556283995 3.8736266517718443 4.419557720070133
CT 7.012618085823731 3.8120686063249716 4.509326323514232
CV2 6.934678744870993 3.783173323675394 4.455302781017916
CV1 6.855251815516326 3.6866307417595388 4.537467590125696
CDV1 6.734746825296256 3.746867523595095 4.596769920142786
CDV2 6.741969671446654 3.758430094524622 4.73004603997101
CV2 6.784333692154916 3.5817079194303862 4.445842566289151
CV1 6.721733861825498 3.4568239026185386 4.497830884851659
CDV1 6.638911695442231 3.386462206434857 4.393114814855302
CDV2 6.543839701674016 3.3014638148661963 4.423764998413766
CC 6.825874057398759 3.3973262330657255 4.5302533623714565
CDC 6.955010515438043 3.470646264231802 4.558597486927044
CDC 7.078455653773271 3.478106843507887 4.610640343739521
CC 7.096842375384294 3.373741621351839 4.6765685346861
CT 7.22137933532066 3.3372336930727498 4.725910369701012
CDT 7.285915102160641 3.2832928008532063 4.604368020243271
CDT 7.380515138900944 3.341456220219089 4.527842019147499
CT 7.4774954275257075 3.2832082144116894 4.433031876034363
CV2 7.515052235756569 3.3294148659645564 4.5202517624033165
CV1 7.605054996047668 3.2289534947215563 4.457709227038689
CDV1 7.725346512232475 3.312204896503592 4.425331536961861
CDV2 7.834263167415314 3.3001856198846347 4.494620446397133
CT 4.71480960443471 5.858249386542076 4.737667235915437
CDT 4.64495193257783 5.769651746146912 4.839467036907449
CDT 4.5429292921707445 5.688510654263729 4.8230584891483925
CT 4.483222358374339 5.61638495116734 4.931550908272042
CT 4.432651085834579 5.510678110230729 4.9263959036913985
CDT 4.440951241235809 5.425888744700715 4.798702027067291
CDT 4.342416701893883 5.400560034025475 4.710352841183292
CT 4.326875088791923 5.314624433923528 4.5869788633433455
CV2 4.390999921087975 5.465972572007924 4.50874918726165
CV1 4.457514025692696 5.389271087387353 4.4014056700177875
CDV1 4.33591394913649 5.326901301184446 4.353536367685386
CDV2 4.288400240664238 5.205652325788289 4.391442597181388
CT 4.525532040445024 5.419499154629011 4.275585781858071
CDT 4.66855471178692 5.37419782155921 4.286585997865304
CDT 4.74278980836075 5.33628737503459 4.179571051225766
CT 4.88614715978306 5.29040915841033 4.195197556243047
CC 4.892437559512753 5.142430357098528 4.15746245286923
CDC 5.037927773741383 5.105706907272287 4.150271852831655
CDC 5.082838964608807 4.9906287187933405 4.206989397625738
CC 4.989137609449524 4.89411390519137 4.2795104285286
CT 5.083446729686523 4.8648834069305815 4.391895785521167
CDT 5.0248355602290875 4.763060665600912 4.482972085069316
CDT 4.955555785205627 4.709164134138242 4.581710204075473
CT 4.903693374004627 4.608620121055261 4.679824947904247
CT 4.791071256662203 4.548165603231682 4.64053837817686
CDT 4.772875612641169 4.4483185174577375 4.5285761566139975
CDT 4.657378470564677 4.393363355349793 4.4792205826617995
CT 4.621476670766665 4.317986479651227 4.357009767112903
CV2 4.678716471403725 4.182334333815241 4.331045685592602
CV1 4.604680990785248 4.142908305086756 4.206263913098286
CDV1 4.706941207855827 4.0924951808234695 4.105797125283192
CDV2 4.737191325038559 4.1431170032998565 3.9858317359122735
CT 4.525296547429947 4.018637063648244 4.244057796478981
CDT 4.457230196314243 3.949886361803552 4.126102350235695
CDT 4.332706377821354 3.945386136617204 4.10849682200026
CT 4.259337739067463 3.8633256132860385 4.003236449838394
CV2 4.175695613931977 3.771866794617738 4.069755881235658
CV1 4.091850855361783 3.713500898273553 3.961393154368459
CDV1 3.966939755689466 3.7935017011481182 3.9314202434874166
CDV2 3.935936280500257 3.8573338649588482 3.817267633185445
CT 4.043663482626418 3.580720864369273 4.002965894244473
CDT 4.00089108522747 3.4966773615616558 3.8866766660435603
CDT 3.8814587625465196 3.44105117036283 3.853626710079472
CT 3.8326589572033685 3.3536745683687923 3.7412498339040683
CT 3.8810006418462164 3.378312240053137 3.6134427873328065
CDT 3.8105412685509092 3.2817278827318748 3.5251177487805223
CDT 3.793698143326796 3.3073768342623313 3.395612889333043
CT 3.7388430648680098 3.2081656033882697 3.298238025410447
CT 3.7037818580011876 3.1615102967394884 3.1866335753142914
CDT 3.8124629258255514 3.0691578915490205 3.142946589344748
CDT 3.898496940646604 3.0761347344292695 3.0408250573813995
CT 3.9900394081215413 2.9662246486319597 2.9999256465375503
CV2 4.097010964036135 3.0224139776849706 3.045530642952971
CV1 4.219511487960963 2.957414687874313 2.9919467080498263
CDV1 4.329594516635089 2.957869903447624 3.0968407053614184
CDV2 4.371818983435778 2.8533876326703984 3.1688169349098727
CT 4.306504294331333 3.0369834642721503 2.893773125046438
CDT 4.331077009494564 2.9921780567480414 2.7569893761813105
